164,Rae Sremmurd,Swang,"387,386",2017-01-01
165,Queen,Don't Stop Me Now - Remastered,"387,160",2017-01-01
166,Dante Klein,Let Me Hold You (Turn Me On),"385,235",2017-01-01
167,Mark Ronson,Uptown Funk,"385,214",2017-01-01
168,Gente De Zona,La Gozadera,"377,647",2017-01-01
169,Flume,Say It (feat. Tove Lo),"373,311",2017-01-01
170,Travis Scott,goosebumps,"371,600",2017-01-01
171,Bruno Mars,That's What I Like,"371,473",2017-01-01
172,San Holo,Light,"371,468",2017-01-01
173,J. Cole,Immortal,"367,746",2017-01-01
174,Farruko,Chillax (feat. Ky-Mani Marley),"363,805",2017-01-01
175,State of Sound,Wake Up Where You Are,"362,966",2017-01-01
176,David Guetta,Would I Lie to You - Radio Edit,"359,074",2017-01-01
177,Joel Adams,Please Don't Go,"357,531",2017-01-01
178,The Weeknd,Rockin’,"357,162",2017-01-01
179,Robin Schulz,Sugar (feat. Francesco Yates),"355,613",2017-01-01
180,Coldplay,Hymn for the Weekend,"352,612",2017-01-01
181,Anne-Marie,Alarm,"351,130",2017-01-01
182,Marc E. Bassy,You & Me,"350,746",2017-01-01
183,Sean Paul,No Lie,"350,700",2017-01-01
184,J Balvin,Bobo,"350,414",2017-01-01
185,Kygo,Stay (feat. Maty Noyes),"347,597",2017-01-01
186,Future,Used to This,"344,032",2017-01-01
187,Skrillex,Purple Lamborghini (with Rick Ross),"343,807",2017-01-01
188,Tove Lo,Cool Girl,"343,803",2017-01-01
189,James Hersey,Miss You,"342,000",2017-01-01
190,The Weeknd,Die For You,"341,736",2017-01-01
191,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack","341,046",2017-01-01
192,M.I.A.,Paper Planes,"341,003",2017-01-01
193,James Bay,Let It Go,"340,299",2017-01-01
194,Kanye West,Famous,"336,134",2017-01-01
195,KREAM,Taped up Heart (feat. Clara Mae),"333,469",2017-01-01
196,Post Malone,White Iverson,"332,756",2017-01-01
197,MiC LOWRY,Oh Lord,"331,792",2017-01-01
198,Stevie Wonder,Superstition - Single Version,"331,376",2017-01-01
199,The Weeknd,Secrets,"331,233",2017-01-01
200,JAY Z,Ni**as In Paris,"325,951",2017-01-01
1,The Weeknd,Starboy,"3,342,769",2017-01-02
2,The Chainsmokers,Closer,"3,019,058",2017-01-02
3,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),"2,726,981",2017-01-02
4,DJ Snake,Let Me Love You,"2,524,666",2017-01-02
5,Maroon 5,Don't Wanna Know,"2,362,830",2017-01-02
6,ZAYN,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","2,329,762",2017-01-02
7,James Arthur,Say You Won't Let Go,"2,263,324",2017-01-02
8,Drake,Fake Love,"2,241,455",2017-01-02
9,Bruno Mars,24K Magic,"2,152,569",2017-01-02
10,The Weeknd,I Feel It Coming,"2,135,229",2017-01-02
11,Rae Sremmurd,Black Beatles,"2,114,909",2017-01-02
12,Drake,One Dance,"1,989,817",2017-01-02
13,Shakira,Chantaje (feat. Maluma),"1,866,507",2017-01-02
14,Major Lazer,Cold Water (feat. Justin Bieber & MØ),"1,830,616",2017-01-02
15,Starley,Call On Me - Ryan Riback Extended Remix,"1,810,528",2017-01-02
16,Martin Garrix,In the Name of Love,"1,808,723",2017-01-02
17,Migos,Bad and Boujee (feat. Lil Uzi Vert),"1,676,078",2017-01-02
18,Ariana Grande,Side To Side,"1,645,732",2017-01-02
19,Steve Aoki,Just Hold On,"1,638,543",2017-01-02
20,Hailee Steinfeld,Starving,"1,547,351",2017-01-02
21,Shawn Mendes,Mercy,"1,530,922",2017-01-02
22,Machine Gun Kelly,Bad Things (with Camila Cabello),"1,478,772",2017-01-02
23,The Chainsmokers,All We Know,"1,438,481",2017-01-02
24,Calvin Harris,My Way,"1,427,123",2017-01-02
25,Shawn Mendes,Treat You Better,"1,404,053",2017-01-02
26,Twenty One Pilots,Heathens,"1,403,117",2017-01-02
27,The Chainsmokers,Don't Let Me Down,"1,373,805",2017-01-02
28,Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","1,274,760",2017-01-02
29,Alessia Cara,Scars To Your Beautiful,"1,264,378",2017-01-02
30,The Vamps,All Night,"1,201,859",2017-01-02
31,John Legend,Love Me Now,"1,190,899",2017-01-02
32,Sage The Gemini,Now and Later,"1,172,766",2017-01-02
33,Sia,Cheap Thrills,"1,167,833",2017-01-02
34,Jonas Blue,By Your Side,"1,154,877",2017-01-02
35,Zara Larsson,I Would Like,"1,126,983",2017-01-02
36,Nevada,The Mack,"1,122,559",2017-01-02
37,Alan Walker,Alone,"1,122,212",2017-01-02
38,CNCO,Reggaetón Lento (Bailemos),"1,116,627",2017-01-02
39,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),"1,108,074",2017-01-02
40,Robin Schulz,Shed a Light,"1,098,430",2017-01-02
41,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,"1,062,554",2017-01-02
42,Alok,Hear Me Now,"1,060,502",2017-01-02
43,J Balvin,Safari,"1,000,058",2017-01-02
44,DRAM,Broccoli (feat. Lil Yachty),"993,906",2017-01-02
45,Fifth Harmony,Work from Home (feat. Ty Dolla $ign),"960,816",2017-01-02
46,Calvin Harris,This Is What You Came For,"958,726",2017-01-02
47,Aminé,Caroline,"951,699",2017-01-02
48,Alessia Cara,"How Far I'll Go - From ""Moana""","908,300",2017-01-02
49,Ricky Martin,Vente Pa' Ca,"907,340",2017-01-02
50,Zion & Lennox,Otra vez (feat. J Balvin),"878,999",2017-01-02
51,NEIKED,Sexual,"872,522",2017-01-02
52,Jonas Blue,Perfect Strangers,"856,922",2017-01-02
53,The Weeknd,Party Monster,"835,349",2017-01-02
54,Rihanna,Work,"833,943",2017-01-02
55,Twenty One Pilots,Ride,"827,613",2017-01-02
56,Sia,The Greatest,"820,237",2017-01-02
57,Big Sean,Bounce Back,"819,777",2017-01-02
58,Martin Jensen,Solo Dance,"798,473",2017-01-02
59,Rag'n'Bone Man,Human,"798,070",2017-01-02
60,J. Cole,Deja Vu,"784,321",2017-01-02
61,Justin Bieber,Love Yourself,"761,537",2017-01-02
62,gnash,"i hate u, i love u (feat. olivia o'brien)","761,285",2017-01-02
63,Twenty One Pilots,Stressed Out,"756,633",2017-01-02
64,Noah Cyrus,Make Me (Cry),"753,419",2017-01-02
65,Drake,Too Good,"752,654",2017-01-02
66,Justin Bieber,Sorry,"750,214",2017-01-02
67,Alan Walker,Faded,"747,495",2017-01-02
68,Desiigner,Panda,"732,996",2017-01-02
69,Adele,Water Under the Bridge,"716,256",2017-01-02
70,Luke Christopher,Lot to Learn,"710,380",2017-01-02
71,Lil Wayne,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","688,244",2017-01-02
72,Drake,Controlla,"670,611",2017-01-02
73,The Chainsmokers,Setting Fires,"670,041",2017-01-02
74,Mike Perry,The Ocean (feat. Shy Martin),"665,056",2017-01-02
75,MC G15,Deu Onda,"664,898",2017-01-02
76,Cashmere Cat,Trust Nobody (feat. Selena Gomez & Tory Lanez),"661,546",2017-01-02
77,Little Mix,Shout Out to My Ex,"658,647",2017-01-02
78,Coldplay,Hymn for the Weekend - Seeb Remix,"657,727",2017-01-02
79,DNCE,Cake By The Ocean,"650,401",2017-01-02
80,Petit Biscuit,Sunset Lover,"640,308",2017-01-02
81,Carlos Vives,La Bicicleta,"634,047",2017-01-02
82,Sebastian Yatra,Traicionera,"630,107",2017-01-02
83,Ariana Grande,Into You,"629,672",2017-01-02
84,Rob $tone,Chill Bill,"625,663",2017-01-02
85,Sia,The Greatest,"624,440",2017-01-02
86,Lukas Graham,7 Years,"622,987",2017-01-02
87,21 Savage,X (feat. Future),"621,787",2017-01-02
88,Major Lazer,Light It Up (feat. Nyla & Fuse ODG) - Remix,"619,993",2017-01-02
89,Rihanna,Needed Me,"607,641",2017-01-02
90,Zay Hilfigerrr,Juju On That Beat (TZ Anthem),"602,074",2017-01-02
91,Ed Sheeran,Photograph,"595,989",2017-01-02
92,Jon Bellion,All Time Low,"587,502",2017-01-02
93,FRENSHIP,Capsize,"583,636",2017-01-02
94,Bruno Mars,Versace on the Floor,"574,420",2017-01-02
95,Vice,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),"572,652",2017-01-02
96,Adele,Send My Love (To Your New Lover),"571,475",2017-01-02
97,Drake,Sneakin’,"566,090",2017-01-02
98,Andy Grammer,Fresh Eyes,"565,662",2017-01-02
99,DJ Snake,Middle,"561,884",2017-01-02
100,Bebe Rexha,I Got You,"561,031",2017-01-02
101,Niall Horan,This Town,"559,637",2017-01-02
102,The Weeknd,Sidewalks,"558,947",2017-01-02
103,Daddy Yankee,Shaky Shaky,"556,574",2017-01-02
104,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,"553,389",2017-01-02
105,Hearts & Colors,Lighthouse - Andrelli Remix,"550,199",2017-01-02
106,Jonas Blue,Fast Car,"550,074",2017-01-02
107,Enrique Iglesias,DUELE EL CORAZON,"543,868",2017-01-02
108,G-Eazy,"Me, Myself & I","538,372",2017-01-02
109,Ed Sheeran,Thinking out Loud,"536,343",2017-01-02
110,Calum Scott,Dancing On My Own,"532,788",2017-01-02
111,21 Savage,No Heart,"529,425",2017-01-02
112,MØ,Final Song,"525,029",2017-01-02
113,The Weeknd,Six Feet Under,"519,587",2017-01-02
114,Ozuna,Dile Que Tu Me Quieres,"516,691",2017-01-02
115,Cheat Codes,Sex,"513,533",2017-01-02
116,AJR,Weak,"511,537",2017-01-02
117,Major Lazer,Lean On (feat. MØ & DJ Snake),"509,567",2017-01-02
118,Galantis,Love on Me,"508,791",2017-01-02
119,Young M.A,OOOUUU,"508,480",2017-01-02
120,IAmChino,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)","503,937",2017-01-02
121,Childish Gambino,Redbone,"503,581",2017-01-02
122,Nause,Dynamite (feat. Pretty Sister),"494,862",2017-01-02
123,Adele,Hello,"486,853",2017-01-02
124,Shawn Mendes,Stitches,"480,970",2017-01-02
125,ZAYN,PILLOWTALK,"480,762",2017-01-02
126,The Chainsmokers,Roses,"470,906",2017-01-02
127,Zara Larsson,Lush Life,"470,838",2017-01-02
128,G-Eazy,Some Kind Of Drug,"469,973",2017-01-02
129,Zara Larsson,Ain't My Fault,"467,327",2017-01-02
130,Flume,Never Be Like You,"464,598",2017-01-02
131,Chance the Rapper,No Problem (feat. Lil Wayne & 2 Chainz),"462,404",2017-01-02
132,Young Thug,pick up the phone,"457,155",2017-01-02
133,Justin Bieber,What Do You Mean?,"453,623",2017-01-02
134,Lil Uzi Vert,You Was Right,"452,619",2017-01-02
135,KYLE,iSpy (feat. Lil Yachty),"451,890",2017-01-02
136,J. Cole,Neighbors,"450,275",2017-01-02
137,Maluma,Borro Cassette,"445,866",2017-01-02
138,State of Sound,Wake Up Where You Are,"445,598",2017-01-02
139,Rihanna,Love On The Brain,"444,847",2017-01-02
140,Chino & Nacho,Andas En Mi Cabeza,"442,339",2017-01-02
141,Sean Paul,No Lie,"441,006",2017-01-02
142,James Hersey,Miss You,"440,223",2017-01-02
143,Piso 21,Me Llamas (feat. Maluma) - Remix,"437,581",2017-01-02
144,Wisin,Vacaciones,"435,983",2017-01-02
145,San Holo,Light,"432,115",2017-01-02
146,The Weeknd,Reminder,"430,758",2017-01-02
147,Galantis,No Money,"423,143",2017-01-02
148,James Bay,Let It Go,"420,478",2017-01-02
149,Drake,Hotline Bling,"417,138",2017-01-02
150,KREAM,Taped up Heart (feat. Clara Mae),"413,566",2017-01-02
151,Drake,Jumpman,"412,700",2017-01-02
152,Dante Klein,Let Me Hold You (Turn Me On),"410,839",2017-01-02
153,The Weeknd,Rockin’,"406,995",2017-01-02
154,The Weeknd,The Hills,"405,112",2017-01-02
155,Little Mix,Touch,"404,835",2017-01-02
156,MiC LOWRY,Oh Lord,"403,667",2017-01-02
157,Joel Adams,Please Don't Go,"403,224",2017-01-02
158,Bruno Mars,That's What I Like,"401,377",2017-01-02
159,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack","396,431",2017-01-02
160,Rae Sremmurd,Swang,"396,407",2017-01-02
161,J. Cole,Immortal,"395,293",2017-01-02
162,Tove Lo,Cool Girl,"392,866",2017-01-02
163,JP Cooper,September Song,"392,761",2017-01-02
164,Kiiara,Gold,"391,927",2017-01-02
165,The Weeknd,Die For You,"391,621",2017-01-02
166,Coldplay,Hymn for the Weekend,"389,306",2017-01-02
167,Maluma,Cuatro Babys,"388,949",2017-01-02
168,DVBBS,Not Going Home,"386,039",2017-01-02
169,Anne-Marie,Alarm,"385,314",2017-01-02
170,Marc E. Bassy,You & Me,"385,310",2017-01-02
171,Future,Low Life,"382,326",2017-01-02
172,J. Cole,No Role Modelz,"379,293",2017-01-02
173,Charly Black,Gyal You A Party Animal - Remix,"378,965",2017-01-02
174,David Guetta,Would I Lie to You - Radio Edit,"373,378",2017-01-02
175,Lady Gaga,Million Reasons,"372,515",2017-01-02
176,The Weeknd,Can't Feel My Face,"369,748",2017-01-02
177,The Weeknd,Secrets,"363,207",2017-01-02
178,John Legend,All of Me,"353,955",2017-01-02
179,Milky Chance,Cocoon,"352,419",2017-01-02
180,The Weeknd,True Colors,"351,868",2017-01-02
181,Passenger,Let Her Go,"349,450",2017-01-02
182,Sam Smith,Stay With Me,"348,449",2017-01-02
183,Adele,When We Were Young,"347,678",2017-01-02
184,Mura Masa,Love$ick (feat. A$AP Rocky),"347,540",2017-01-02
185,Flume,Say It (feat. Tove Lo),"347,124",2017-01-02
186,Coldplay,The Scientist,"346,351",2017-01-02
187,Coldplay,Adventure of a Lifetime,"346,139",2017-01-02
188,Post Malone,White Iverson,"343,936",2017-01-02
189,Farruko,Chillax (feat. Ky-Mani Marley),"343,803",2017-01-02
190,Future,Used to This,"340,091",2017-01-02
191,Eminem,'Till I Collapse,"338,505",2017-01-02
192,Nicky Jam,Hasta el Amanecer,"337,746",2017-01-02
193,Robin Schulz,Sugar (feat. Francesco Yates),"337,421",2017-01-02
194,Flo Rida,My House,"336,015",2017-01-02
195,Mark Ronson,Uptown Funk,"335,565",2017-01-02
196,Maroon 5,Sugar,"335,115",2017-01-02
197,Selena Gomez,Kill Em With Kindness,"333,694",2017-01-02
198,The Killers,Mr. Brightside,"333,579",2017-01-02
199,Bryson Tiller,Don't,"331,803",2017-01-02
200,Hozier,Take Me To Church,"330,936",2017-01-02
1,The Weeknd,Starboy,"3,563,076",2017-01-03
2,The Chainsmokers,Closer,"3,175,128",2017-01-03
3,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),"2,892,451",2017-01-03
4,ZAYN,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","2,710,150",2017-01-03
5,DJ Snake,Let Me Love You,"2,663,869",2017-01-03
6,Maroon 5,Don't Wanna Know,"2,565,521",2017-01-03
7,James Arthur,Say You Won't Let Go,"2,495,021",2017-01-03
8,Drake,Fake Love,"2,402,911",2017-01-03
9,The Weeknd,I Feel It Coming,"2,338,067",2017-01-03
10,Bruno Mars,24K Magic,"2,280,795",2017-01-03
11,Rae Sremmurd,Black Beatles,"2,178,247",2017-01-03
12,Drake,One Dance,"2,009,154",2017-01-03
13,Shakira,Chantaje (feat. Maluma),"1,990,513",2017-01-03
14,Starley,Call On Me - Ryan Riback Extended Remix,"1,961,999",2017-01-03
15,Martin Garrix,In the Name of Love,"1,937,665",2017-01-03
16,Major Lazer,Cold Water (feat. Justin Bieber & MØ),"1,919,477",2017-01-03
17,Migos,Bad and Boujee (feat. Lil Uzi Vert),"1,841,773",2017-01-03
18,Steve Aoki,Just Hold On,"1,807,536",2017-01-03
19,Ariana Grande,Side To Side,"1,767,049",2017-01-03
20,Hailee Steinfeld,Starving,"1,712,546",2017-01-03
21,Machine Gun Kelly,Bad Things (with Camila Cabello),"1,689,239",2017-01-03
22,Shawn Mendes,Mercy,"1,653,440",2017-01-03
23,The Chainsmokers,All We Know,"1,561,672",2017-01-03
24,Calvin Harris,My Way,"1,493,736",2017-01-03
25,Twenty One Pilots,Heathens,"1,478,295",2017-01-03
26,Shawn Mendes,Treat You Better,"1,467,423",2017-01-03
27,The Chainsmokers,Don't Let Me Down,"1,422,968",2017-01-03
28,Alessia Cara,Scars To Your Beautiful,"1,378,110",2017-01-03
29,The Vamps,All Night,"1,333,910",2017-01-03
30,John Legend,Love Me Now,"1,308,910",2017-01-03
31,Jonas Blue,By Your Side,"1,284,803",2017-01-03
32,Sage The Gemini,Now and Later,"1,277,848",2017-01-03
33,Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","1,267,550",2017-01-03
34,Zara Larsson,I Would Like,"1,257,416",2017-01-03
35,Robin Schulz,Shed a Light,"1,236,765",2017-01-03
36,Nevada,The Mack,"1,224,150",2017-01-03
37,CNCO,Reggaetón Lento (Bailemos),"1,191,805",2017-01-03
38,Alok,Hear Me Now,"1,188,910",2017-01-03
39,Sia,Cheap Thrills,"1,187,880",2017-01-03
40,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),"1,184,008",2017-01-03
41,Alan Walker,Alone,"1,151,007",2017-01-03
42,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,"1,093,336",2017-01-03
43,Alessia Cara,"How Far I'll Go - From ""Moana""","1,085,103",2017-01-03
44,Aminé,Caroline,"1,058,375",2017-01-03
45,J Balvin,Safari,"1,044,810",2017-01-03
46,DRAM,Broccoli (feat. Lil Yachty),"1,041,508",2017-01-03
47,Calvin Harris,This Is What You Came For,"998,694",2017-01-03
48,Ricky Martin,Vente Pa' Ca,"978,607",2017-01-03
49,Fifth Harmony,Work from Home (feat. Ty Dolla $ign),"977,577",2017-01-03
50,Zion & Lennox,Otra vez (feat. J Balvin),"960,846",2017-01-03
51,Big Sean,Bounce Back,"917,753",2017-01-03
52,Sia,The Greatest,"910,475",2017-01-03
53,The Weeknd,Party Monster,"903,776",2017-01-03
54,NEIKED,Sexual,"892,451",2017-01-03
55,Martin Jensen,Solo Dance,"882,787",2017-01-03
56,J. Cole,Deja Vu,"877,618",2017-01-03
57,Jonas Blue,Perfect Strangers,"860,118",2017-01-03
58,Twenty One Pilots,Ride,"858,126",2017-01-03
59,Rag'n'Bone Man,Human,"841,802",2017-01-03
60,Noah Cyrus,Make Me (Cry),"829,868",2017-01-03
61,Rihanna,Work,"810,565",2017-01-03
62,Drake,Too Good,"804,635",2017-01-03
63,gnash,"i hate u, i love u (feat. olivia o'brien)","804,617",2017-01-03
64,Adele,Water Under the Bridge,"801,876",2017-01-03
65,Twenty One Pilots,Stressed Out,"790,310",2017-01-03
66,Luke Christopher,Lot to Learn,"783,013",2017-01-03
67,Alan Walker,Faded,"768,721",2017-01-03
68,Justin Bieber,Love Yourself,"765,363",2017-01-03
69,Desiigner,Panda,"756,176",2017-01-03
70,The Chainsmokers,Setting Fires,"736,797",2017-01-03
71,Justin Bieber,Sorry,"722,759",2017-01-03
72,Petit Biscuit,Sunset Lover,"722,179",2017-01-03
73,Cashmere Cat,Trust Nobody (feat. Selena Gomez & Tory Lanez),"720,940",2017-01-03
74,Lil Wayne,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","717,655",2017-01-03
75,Coldplay,Hymn for the Weekend - Seeb Remix,"713,104",2017-01-03
76,Drake,Controlla,"702,649",2017-01-03
77,Mike Perry,The Ocean (feat. Shy Martin),"699,588",2017-01-03
78,21 Savage,X (feat. Future),"688,849",2017-01-03
79,Little Mix,Shout Out to My Ex,"687,060",2017-01-03
80,Rob $tone,Chill Bill,"685,579",2017-01-03
81,Jon Bellion,All Time Low,"678,673",2017-01-03
82,MC G15,Deu Onda,"667,689",2017-01-03
83,Rihanna,Needed Me,"667,390",2017-01-03
84,Ariana Grande,Into You,"662,335",2017-01-03
85,Sebastian Yatra,Traicionera,"653,860",2017-01-03
86,DNCE,Cake By The Ocean,"649,265",2017-01-03
87,Ed Sheeran,Photograph,"646,907",2017-01-03
88,Major Lazer,Light It Up (feat. Nyla & Fuse ODG) - Remix,"646,225",2017-01-03
89,Carlos Vives,La Bicicleta,"644,289",2017-01-03
90,Lukas Graham,7 Years,"643,253",2017-01-03
91,Vice,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),"638,643",2017-01-03
92,Bruno Mars,Versace on the Floor,"633,681",2017-01-03
93,Bebe Rexha,I Got You,"632,312",2017-01-03
94,Drake,Sneakin’,"631,385",2017-01-03
95,FRENSHIP,Capsize,"627,164",2017-01-03
96,The Weeknd,Sidewalks,"621,313",2017-01-03
97,Andy Grammer,Fresh Eyes,"619,191",2017-01-03
98,Sia,The Greatest,"619,133",2017-01-03
99,Hearts & Colors,Lighthouse - Andrelli Remix,"616,045",2017-01-03
100,Adele,Send My Love (To Your New Lover),"598,681",2017-01-03
101,AJR,Weak,"596,703",2017-01-03
102,Niall Horan,This Town,"592,946",2017-01-03
103,DJ Snake,Middle,"590,931",2017-01-03
104,Zay Hilfigerrr,Juju On That Beat (TZ Anthem),"590,437",2017-01-03
105,Childish Gambino,Redbone,"585,346",2017-01-03
106,The Weeknd,Six Feet Under,"582,397",2017-01-03
107,21 Savage,No Heart,"580,066",2017-01-03
108,MØ,Final Song,"576,280",2017-01-03
109,Ed Sheeran,Thinking out Loud,"576,109",2017-01-03
110,Daddy Yankee,Shaky Shaky,"575,729",2017-01-03
111,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,"564,873",2017-01-03
112,Jonas Blue,Fast Car,"560,771",2017-01-03
113,Calum Scott,Dancing On My Own,"557,698",2017-01-03
114,G-Eazy,"Me, Myself & I","557,620",2017-01-03
115,Ozuna,Dile Que Tu Me Quieres,"553,958",2017-01-03
116,Enrique Iglesias,DUELE EL CORAZON,"542,148",2017-01-03
117,Nause,Dynamite (feat. Pretty Sister),"541,192",2017-01-03
118,Young M.A,OOOUUU,"540,909",2017-01-03
119,G-Eazy,Some Kind Of Drug,"537,164",2017-01-03
120,Galantis,Love on Me,"536,697",2017-01-03
121,IAmChino,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)","535,630",2017-01-03
122,KYLE,iSpy (feat. Lil Yachty),"532,939",2017-01-03
123,Major Lazer,Lean On (feat. MØ & DJ Snake),"529,220",2017-01-03
124,Cheat Codes,Sex,"526,724",2017-01-03
125,Adele,Hello,"523,850",2017-01-03
126,ZAYN,PILLOWTALK,"510,737",2017-01-03
127,J. Cole,Neighbors,"510,694",2017-01-03
128,San Holo,Light,"502,052",2017-01-03
129,Chance the Rapper,No Problem (feat. Lil Wayne & 2 Chainz),"500,010",2017-01-03
130,Lil Uzi Vert,You Was Right,"499,866",2017-01-03
131,James Hersey,Miss You,"499,101",2017-01-03
132,Rihanna,Love On The Brain,"496,617",2017-01-03
133,Young Thug,pick up the phone,"493,412",2017-01-03
134,Flume,Never Be Like You,"491,743",2017-01-03
135,State of Sound,Wake Up Where You Are,"491,734",2017-01-03
136,Zara Larsson,Ain't My Fault,"488,910",2017-01-03
137,Shawn Mendes,Stitches,"488,217",2017-01-03
138,The Chainsmokers,Roses,"486,499",2017-01-03
139,Piso 21,Me Llamas (feat. Maluma) - Remix,"485,275",2017-01-03
140,Zara Larsson,Lush Life,"483,079",2017-01-03
141,The Weeknd,Reminder,"474,968",2017-01-03
142,Sean Paul,No Lie,"472,008",2017-01-03
143,KREAM,Taped up Heart (feat. Clara Mae),"464,883",2017-01-03
144,Justin Bieber,What Do You Mean?,"464,299",2017-01-03
145,Wisin,Vacaciones,"463,393",2017-01-03
146,Maluma,Borro Cassette,"463,381",2017-01-03
147,Chino & Nacho,Andas En Mi Cabeza,"460,148",2017-01-03
148,J. Cole,Immortal,"459,333",2017-01-03
149,James Bay,Let It Go,"454,522",2017-01-03
150,MiC LOWRY,Oh Lord,"452,426",2017-01-03
151,The Weeknd,Rockin’,"451,640",2017-01-03
152,Bruno Mars,That's What I Like,"450,733",2017-01-03
153,Little Mix,Touch,"449,934",2017-01-03
154,Rae Sremmurd,Swang,"448,153",2017-01-03
155,Drake,Jumpman,"442,575",2017-01-03
156,DVBBS,Not Going Home,"442,559",2017-01-03
157,JP Cooper,September Song,"437,858",2017-01-03
158,Dante Klein,Let Me Hold You (Turn Me On),"435,023",2017-01-03
159,Kiiara,Gold,"432,569",2017-01-03
160,Tove Lo,Cool Girl,"431,785",2017-01-03
161,Drake,Hotline Bling,"431,304",2017-01-03
162,Joel Adams,Please Don't Go,"429,644",2017-01-03
163,Marc E. Bassy,You & Me,"429,533",2017-01-03
164,Galantis,No Money,"428,990",2017-01-03
165,The Weeknd,The Hills,"428,389",2017-01-03
166,The Weeknd,Die For You,"428,283",2017-01-03
167,Anne-Marie,Alarm,"426,692",2017-01-03
168,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack","422,011",2017-01-03
169,Maluma,Cuatro Babys,"420,769",2017-01-03
170,Future,Low Life,"420,156",2017-01-03
171,Lady Gaga,Million Reasons,"413,126",2017-01-03
172,J. Cole,No Role Modelz,"407,313",2017-01-03
173,Milky Chance,Cocoon,"400,194",2017-01-03
174,The Weeknd,Secrets,"398,915",2017-01-03
175,Coldplay,Hymn for the Weekend,"398,774",2017-01-03
176,Charly Black,Gyal You A Party Animal - Remix,"393,450",2017-01-03
177,Flume,Say It (feat. Tove Lo),"388,593",2017-01-03
178,The Weeknd,Can't Feel My Face,"385,670",2017-01-03
179,The Weeknd,True Colors,"385,618",2017-01-03
180,David Guetta,Would I Lie to You - Radio Edit,"385,203",2017-01-03
181,Isaiah,It's Gotta Be You,"383,927",2017-01-03
182,Future,Used to This,"381,934",2017-01-03
183,Mura Masa,Love$ick (feat. A$AP Rocky),"377,856",2017-01-03
184,John Legend,All of Me,"376,898",2017-01-03
185,Passenger,Let Her Go,"375,288",2017-01-03
186,VÉRITÉ,Somebody Else,"374,156",2017-01-03
187,J. Cole,Change,"374,137",2017-01-03
188,Farruko,Chillax (feat. Ky-Mani Marley),"372,552",2017-01-03
189,Adele,When We Were Young,"370,986",2017-01-03
190,Flo Rida,Cake - Challenge Version,"369,937",2017-01-03
191,Eminem,'Till I Collapse,"369,925",2017-01-03
192,Coldplay,Adventure of a Lifetime,"369,769",2017-01-03
193,Post Malone,White Iverson,"369,128",2017-01-03
194,Coldplay,The Scientist,"366,405",2017-01-03
195,The Killers,Mr. Brightside,"365,945",2017-01-03
196,Sam Smith,Stay With Me,"365,563",2017-01-03
197,Travis Scott,goosebumps,"365,348",2017-01-03
198,Selena Gomez,Kill Em With Kindness,"360,307",2017-01-03
199,Robin Schulz,Sugar (feat. Francesco Yates),"356,757",2017-01-03
200,Bryson Tiller,Don't,"355,720",2017-01-03
1,The Weeknd,Starboy,"3,619,247",2017-01-04
2,The Chainsmokers,Closer,"3,224,594",2017-01-04
3,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),"2,977,555",2017-01-04
4,ZAYN,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","2,878,313",2017-01-04
5,DJ Snake,Let Me Love You,"2,680,096",2017-01-04
6,Maroon 5,Don't Wanna Know,"2,599,826",2017-01-04
7,James Arthur,Say You Won't Let Go,"2,555,826",2017-01-04
8,The Weeknd,I Feel It Coming,"2,441,812",2017-01-04
9,Drake,Fake Love,"2,427,406",2017-01-04
10,Bruno Mars,24K Magic,"2,315,382",2017-01-04
